X,Y,Z,VX,VY,VZ
     -8.39,     -16.81,       3.31,    -104.24,    -210.91,      41.37 
      6.01,      10.15,       3.18,      75.40,     126.39,      39.24 
      5.18,       3.57,      -6.34,      66.83,      46.66,     -82.39 
     -8.39,       0.67,       6.33,    -111.29,       4.61,      85.32 
      3.23,      -5.53,       6.04,      44.24,     -73.08,      79.46 
    -11.98,       8.95,      -5.55,    -151.59,     114.07,     -70.43 
     10.51,       9.06,      -7.57,     131.66,     113.56,     -94.42 
      1.59,      -8.21,     -14.01,      20.84,    -104.09,    -177.29 
     17.43,      -1.48,      14.75,     218.74,     -19.06,     185.09 
     23.77,       8.34,      13.09,     297.87,     103.97,     163.67 
     12.80,       7.67,      -0.80,     162.33,      97.27,      -9.13 
      5.90,      -1.57,      19.68,      75.13,     -19.78,     247.07 
      1.21,      -5.30,     -16.94,      16.17,     -66.48,    -213.44 
      9.87,      12.64,      -1.78,     126.09,     160.12,     -21.18 
     -9.00,      -8.36,      -6.09,    -110.86,    -102.06,     -72.74 
     -5.49,       2.50,      -6.63,     -72.28,      33.08,     -86.81 
      4.16,     -10.45,      -9.35,      54.10,    -132.84,    -119.13 
      3.07,     -20.03,      -8.03,      38.22,    -250.94,    -101.42 
      4.26,      16.86,     -19.16,      53.87,     211.11,    -240.03 
      4.66,      -3.96,       2.90,      62.09,     -54.92,      38.42 
     15.13,      11.67,       0.19,     191.30,     147.23,       2.31 
      3.54,     -16.27,     -12.28,      45.56,    -205.63,    -155.26 
      8.96,      -1.55,     -17.80,     112.46,     -19.25,    -224.23 
      7.47,     -19.85,      18.18,      94.26,    -248.22,     227.04 
    -10.97,      -4.29,      -6.48,    -136.35,     -53.26,     -81.26 
     -8.95,      -9.88,      -3.98,    -112.61,    -123.20,     -50.70 
      7.93,      26.51,      18.53,     101.49,     333.57,     235.00 
     16.41,      -9.15,     -12.96,     206.34,    -115.04,    -162.97 
     -7.40,      -5.88,      -5.72,     -96.90,     -75.69,     -74.14 
      2.85,      13.85,      -2.27,      34.69,     174.42,     -27.77 
      3.49,       9.69,      -5.52,      44.35,     122.73,     -71.57 
      5.14,     -16.92,       9.15,      64.94,    -212.37,     115.35 
      2.59,       2.67,       3.15,      40.26,      41.01,      48.16 
      9.17,      -7.77,      -5.40,     116.36,     -99.09,     -68.43 
     -6.79,      -9.39,       5.63,     -85.99,    -118.92,      72.26 
     -5.04,     -16.15,      -5.98,     -63.42,    -203.51,     -75.91 
     -0.66,      12.79,      -5.81,      -8.10,     159.00,     -71.96 
     12.22,      -7.69,      -3.44,     156.60,     -99.07,     -45.11 
    -10.46,       6.43,      -5.12,    -132.43,      81.67,     -67.31 
     -0.85,      13.77,       5.95,      -9.79,     171.52,      73.90 
      2.29,     -19.70,       2.76,      29.42,    -246.39,      34.87 
      7.53,       3.97,      -4.14,      98.72,      49.02,     -53.65 
    -11.19,      -9.86,     -11.17,    -140.99,    -123.72,    -141.48 
     -7.72,      -5.84,     -12.53,     -97.09,     -74.27,    -158.94 
      4.89,     -10.80,       7.16,      62.38,    -137.73,      91.32 
     14.19,      -5.36,      -1.61,     180.78,     -68.03,     -20.37 
      6.25,      -5.64,     -12.05,      79.75,     -71.21,    -153.15 
     -5.26,      -2.90,      15.92,     -65.27,     -36.23,     199.25 
     -6.31,      -5.35,      -4.24,     -83.11,     -72.50,     -58.75 
     -2.84,     -16.13,       9.40,     -36.07,    -203.06,     118.35 
    -10.15,       0.23,      13.14,    -127.54,       3.50,     166.04 
     14.39,       9.39,      -4.78,     179.64,     116.61,     -59.66 
      8.79,      13.42,       7.04,     111.77,     169.27,      88.94 
    -10.21,      -4.04,       9.23,    -132.87,     -50.24,     117.22 
     -9.53,     -12.14,       1.12,    -120.33,    -153.63,      14.66 
     -5.45,      -8.07,      13.51,     -68.22,    -102.51,     171.02 
    -13.21,       1.12,      -6.43,    -167.28,      14.51,     -80.47 
     -6.50,       0.34,     -10.13,     -83.21,       6.29,    -128.78 
     -3.78,       3.43,      -3.39,     -54.00,      48.45,     -50.39 
      0.54,     -11.98,     -16.37,       7.74,    -151.12,    -205.98 
     -1.79,       3.79,      -0.45,     -28.51,      40.81,       3.16 
     -0.01,     -11.44,      11.62,       0.06,    -144.87,     147.87 
     -8.26,       7.73,       4.91,    -106.08,      99.38,      64.42 
      4.44,      -6.18,       1.32,      57.79,     -84.00,      18.28 
      7.26,     -13.04,      -7.21,      90.97,    -165.60,     -91.46 
    -15.55,       1.23,     -10.73,    -194.90,      15.40,    -134.87 
     -3.92,       7.83,      -5.54,     -52.81,     100.47,     -73.16 
      1.53,       0.32,      16.76,      18.86,       4.37,     209.56 
     -6.05,       3.38,       5.77,     -81.11,      44.61,      76.93 
      3.23,      11.23,      -3.59,      41.61,     140.39,     -45.19 
     -3.55,       8.01,       6.58,     -48.26,     104.07,      85.93 
     -2.50,     -12.02,      -5.95,     -32.25,    -152.51,     -77.60 
      4.93,      -5.21,      -3.33,      64.27,     -67.49,     -42.14 
     -7.75,      -6.97,       4.80,     -99.74,     -90.02,      62.61 
    -21.57,      -4.21,      -1.97,    -270.06,     -52.63,     -25.30 
     18.71,       2.40,      -4.34,     235.75,      30.14,     -54.30 
     -3.40,      -2.01,      -4.68,     -50.96,     -31.14,     -58.56 
    -16.64,       0.91,       5.19,    -207.90,      12.87,      65.70 
     15.92,       2.22,     -14.21,     199.85,      27.77,    -177.48 
     -2.62,      -0.00,      -5.87,     -34.69,      -2.90,     -77.03 
     -1.14,       1.90,       7.76,     -22.73,      26.75,      74.41 
    -13.80,       0.19,      -3.69,    -174.76,       1.07,     -45.77 
    -11.07,      -9.47,     -11.47,    -138.81,    -119.58,    -144.16 
      4.77,       7.87,      17.21,      60.58,      99.91,     217.06 
     15.32,      -1.52,      -6.57,     193.44,     -19.86,     -83.74 
     -0.61,     -10.64,      -9.18,      -9.63,    -135.95,    -115.51 
      3.41,       0.23,      -8.73,      44.94,       2.41,    -112.36 
      9.03,      14.46,      -3.34,     113.38,     182.07,     -40.17 
     -7.61,       2.01,      -5.14,     -98.92,      27.05,     -67.67 
      6.66,     -14.46,       3.69,      84.99,    -183.34,      46.41 
    -18.07,       3.55,      -6.44,    -225.86,      44.26,     -80.75 
      3.96,       5.20,      -7.36,      52.78,      67.49,     -95.68 
     -2.13,     -10.68,      11.51,     -26.53,    -134.94,     145.78 
     -4.63,      -3.08,      -7.02,     -62.83,     -39.69,     -88.95 
     -8.55,      -8.95,       6.50,    -108.64,    -113.32,      82.51 
      4.57,      -1.40,      -6.50,      55.82,     -17.65,     -85.63 
     15.63,      -2.73,      16.22,     196.76,     -34.30,     204.36 
     -5.32,       5.40,       9.23,     -68.15,      70.07,     117.64 
     -7.51,      -4.36,      -4.05,     -96.14,     -58.11,     -54.02 
     16.90,     -23.53,      21.72,     212.36,    -293.91,     272.36 
     -6.84,      13.35,      -8.61,     -86.21,     167.45,    -108.63 
     19.21,     -11.41,      -7.09,     243.70,    -143.72,     -89.36 
     -1.87,     -13.51,       0.56,     -24.24,    -169.74,       6.30 
     16.43,     -10.34,      -7.27,     207.59,    -129.57,     -91.86 
      1.01,      -8.84,     -13.28,      12.34,    -110.43,    -167.59 
     -6.39,       4.74,      -4.34,     -83.23,      61.46,     -56.77 
     -4.66,      -2.05,      16.64,     -57.86,     -24.70,     208.53 
      5.66,      -4.93,     -20.01,      71.51,     -61.46,    -250.61 
    -13.51,      12.50,       0.85,    -168.22,     155.36,      11.14 
      0.21,     -15.98,      13.94,       3.25,    -200.96,     175.21 
      3.06,       7.77,     -17.88,      37.22,      97.36,    -224.18 
    -14.44,      -3.10,       6.87,    -181.38,     -38.45,      85.40 
      5.21,       8.95,       8.42,      66.37,     115.23,     107.85 
      1.45,       5.89,       3.78,      20.11,      75.66,      52.54 
      4.71,       5.40,      -3.43,      60.44,      73.92,     -43.92 
    -13.17,      -0.83,     -15.34,    -166.21,     -10.71,    -193.49 
     12.83,      14.27,      -2.17,     162.39,     179.87,     -28.02 
     -6.88,      11.10,      -2.28,     -86.87,     137.74,     -29.27 
     -5.11,       7.36,     -10.01,     -66.16,      93.78,    -126.52 
      8.18,      13.08,      -8.46,     102.93,     165.27,    -107.68 
      4.84,       6.95,      -7.80,      63.20,      89.20,    -100.79 
      1.70,      -9.18,       1.76,      18.90,    -117.16,      22.52 
      6.08,      -1.12,      -0.31,      80.18,      -9.41,      -9.39 
     -0.42,       9.15,       0.10,      -5.97,     101.56,       0.33 
     -6.18,       9.52,      -9.55,     -78.19,     120.76,    -121.18 
      8.24,       7.07,      14.17,     104.77,      90.52,     179.59 
     17.81,      -0.01,       3.52,     224.34,      -1.01,      44.13 
     11.22,      10.12,     -13.29,     141.58,     127.50,    -167.84 
     -7.26,      -5.09,      15.64,     -91.76,     -64.06,     197.57 
     -7.36,      -6.27,      -0.96,     -96.58,     -80.81,     -11.84 
     -7.82,     -12.86,     -11.34,     -97.17,    -161.87,    -142.48 
      0.54,       9.28,      -8.35,       7.19,     118.33,    -107.80 
     -2.24,      -2.22,      -2.77,     -26.63,     -28.07,     -44.10 
     -1.76,       5.28,      -4.96,     -25.71,      70.61,     -66.56 
      8.82,       3.93,      -4.74,     114.53,      47.45,     -60.38 
      7.13,       6.78,       4.59,      88.78,      83.95,      56.80 
     -0.71,     -10.09,      10.69,     -10.77,    -128.91,     136.80 
    -18.33,      -1.30,       6.65,    -228.93,     -16.73,      83.94 
    -19.49,      -5.69,      -2.65,    -244.12,     -70.88,     -33.28 
     -7.94,      -6.26,      18.30,     -99.46,     -78.68,     229.32 
     -9.73,      -9.89,       1.18,    -123.65,    -125.97,      16.22 
      4.18,      -9.18,      -5.36,      53.87,    -118.17,     -69.25 
     -8.73,       0.79,     -11.61,    -111.15,      11.37,    -147.01 
     -2.39,      -0.82,     -13.33,     -31.80,     -10.81,    -168.09 
     -7.96,      -4.74,      -7.98,    -101.56,     -60.21,    -102.74 
    -15.25,       3.09,      10.20,    -191.34,      38.89,     128.64 
      5.81,     -16.77,      14.37,      72.84,    -210.10,     180.01 
     10.20,      21.38,      18.81,     128.26,     268.30,     236.67 
      6.42,     -18.78,      -0.96,      80.80,    -235.70,     -12.01 
     -9.88,      13.58,      -5.09,    -124.26,     169.73,     -64.32 
     -9.24,     -10.05,       6.50,    -117.18,    -127.34,      83.76 
      4.67,      15.63,       0.90,      59.40,     196.32,      11.78 
     14.02,      -8.13,      -8.77,     176.04,    -102.21,    -110.61 
     -1.58,      -9.50,     -11.71,     -20.00,    -119.47,    -147.91 
     -8.42,      12.49,       1.95,    -105.73,     156.76,      25.17 
      2.38,      -3.67,       1.63,      34.95,     -53.24,      21.07 
      2.66,      18.44,     -11.72,      34.27,     231.20,    -147.64 
     -4.02,      -8.64,      14.21,     -49.98,    -107.68,     178.03 
      6.70,     -20.68,      11.83,      84.88,    -258.54,     147.65 
      6.06,      17.37,      -0.86,      77.17,     217.84,     -11.35 
      5.59,      -4.90,       3.62,      71.10,     -65.06,      49.07 
     -2.35,     -10.06,       6.06,     -32.62,    -129.00,      78.43 
     -5.85,      -1.92,      12.18,     -73.64,     -24.64,     155.33 
     -5.42,       3.34,      11.28,     -66.85,      41.20,     139.47 
     -1.50,      -2.54,       4.09,     -23.72,     -40.19,      59.10 
     24.57,      -8.43,       7.29,     308.26,    -106.00,      91.68 
    -12.09,      -3.26,      10.08,    -149.85,     -40.57,     124.66 
     -4.70,     -10.59,      -8.87,     -58.07,    -132.95,    -110.99 
     -7.06,       7.81,      -3.64,     -87.20,      96.58,     -44.94 
      8.64,      -8.74,     -19.57,     109.49,    -109.78,    -245.54 
     15.12,       9.35,      -5.63,     190.91,     118.19,     -72.17 
    -12.47,       3.93,     -10.38,    -157.08,      50.30,    -130.78 
     -5.77,       2.93,      12.55,     -73.16,      34.94,     158.60 
     10.43,      14.48,      -9.66,     130.98,     180.64,    -120.75 
     -7.52,       2.92,      -7.63,     -96.29,      34.84,     -95.54 
     -4.48,      -8.01,      -5.08,     -59.90,    -102.12,     -66.69 
     -6.01,       6.95,       4.72,     -77.68,      90.57,      59.40 
      9.14,     -18.23,      11.75,     115.38,    -228.28,     147.14 
     -5.80,       1.11,      -5.32,     -74.63,      14.11,     -72.54 
      0.05,      12.46,     -12.69,       1.34,     157.53,    -160.17 
     -7.10,      14.79,      -2.88,     -89.13,     185.08,     -35.97 
     15.17,     -22.27,       7.33,     190.61,    -279.05,      91.83 
     -9.85,     -13.41,      -6.03,    -123.40,    -167.66,     -76.67 
     -2.30,      -6.97,      11.75,     -30.26,     -88.47,     147.43 
      5.46,     -14.27,      -0.20,      68.98,    -177.82,      -2.60 
    -29.27,      -2.21,     -12.61,    -365.97,     -28.57,    -160.90 
     -2.63,     -20.00,      -6.83,     -32.43,    -250.70,     -85.39 
     -5.72,     -15.67,      -6.41,     -71.46,    -197.41,     -82.22 
     18.67,      -1.93,      -8.60,     237.16,     -24.75,    -108.51 
     -8.04,      27.67,      10.63,    -101.76,     347.31,     134.53 
     12.86,      13.18,      -4.96,     162.76,     166.08,     -62.64 
     11.94,     -10.02,      -2.49,     152.65,    -127.38,     -32.07 
      0.73,      -5.11,     -13.25,       7.95,     -65.93,    -168.74 
     13.52,      11.22,       2.11,     168.76,     140.47,      26.22 
     12.64,      -6.80,       0.22,     160.91,     -85.17,       3.50 
      3.22,      10.31,      -7.60,      41.34,     132.11,     -96.38 
     -6.63,       5.56,       6.48,     -86.39,      72.76,      84.80 
     -0.36,     -15.39,     -10.58,      -4.23,    -194.30,    -133.28 
     13.66,     -14.95,       6.22,     171.90,    -187.86,      78.56 
      2.52,       1.98,      -1.46,      37.62,      32.89,     -25.99 
     -3.37,      -8.10,      -7.82,     -45.41,    -103.75,    -100.76 
      8.40,      -7.11,      -8.22,     107.63,     -91.95,    -105.39 
     13.87,      -9.15,       3.91,     173.43,    -113.65,      50.19 
    -11.02,      -8.87,       7.30,    -137.29,    -110.40,      91.25 
     -9.61,       5.02,       5.37,    -121.41,      63.80,      69.39 
      6.47,      -4.79,      -4.72,      84.49,     -63.89,     -61.30 
     -7.33,      15.92,      -6.19,     -91.14,     198.54,     -78.02 
     -7.34,      -5.71,      -8.19,     -94.10,     -73.46,    -106.59 
      8.35,      -6.37,       4.07,     105.07,     -84.59,      53.08 
      6.76,       5.01,      -3.70,      87.65,      62.72,     -47.57 
     -3.46,     -11.73,      14.94,     -43.66,    -148.60,     193.08 
     12.82,       0.92,       8.44,     161.09,      12.72,     105.84 
     -7.10,       8.59,      -2.38,     -92.81,     110.03,     -33.07 
     -9.19,     -11.31,      -3.85,    -117.09,    -142.29,     -49.74 
